ambigous_result,genre,name,no_result,origin
0,,Metal Attack Finsterforst,1,
0,,Dr. Aleks & The Fuckers,1,
0,,THE STAR PILLOW,0,
0,,Sadar Bahar,1,
0,,Adolpho,0,
0,,Franky,0,
0,,Bordello,0,
0,french pop,JOHN MAMANN,0,
0,deep melodic euro house,Benotmane,0,
0,,Wiesage,1,
0,,Lis Er Stille,1,
0,,Tanz oder gar nicht,1,
0,,Pfingstklänge,1,
0,,Liturgie-Matinée,1,
0,,Artist in Resonance,1,
0,,Nina Corti,1,
0,grime,Afrikan Boy,0,
0,,Danny Faber,1,
1,,Beez,0,
1,,Simo,0,
0,,Anthea,0,
1,,Jam' On,0,
1,,Ra.Pu &,0,
0,,Andre Buljat,0,
0,,Abschlusskonzert Schweiz,1,
0,deep hardstyle,Technoboy,0,
0,,Pfingstrennen,1,
1,,Capsize,0,
1,,68,0,
0,,La verità in cimento,1,
0,,Marc Ribot Ceramic Dogs,1,
0,,Midi Théâtre! Le démon après midi,1,
0,sheffield indie,Alvarez Kings,0,
0,folk-pop,Echosmith,0,
0,,OBN III's,1,
0,,Theo Kapilidis Quartett,1,
0,chanson,Alain Souchon & Laurent Voulzy,0,
0,alternative hip hop,Jurassic 5,0,
0,anthem emo,For the Win,0,
0,freak folk,Allah-Las,0,
0,avantgarde metal,pallbearer,0,
0,,La verità in cimento ZÜRICH,1,
0,,"Helga Schneider ""Hellness"" -",1,
1,,The Black Angels & Nils Frahm,0,
1,,The Black Angels & Mac DeMarco,0,
1,,REMI,0,
0,,6e Concert D'abonnement,1,
0,fourth world,Karl Seglem,0,
0,bass music,Lorn,0,
0,,Everest on tt,1,
0,,Bellydance Evolution,1,
0,,Mafou,1,
1,,Kombé,0,
0,,The Sonic Catering Band,0,
0,,Andy Bauer,0,
0,,Achterbahn,0,
0,,Beizen Donnerstag,1,
0,,Legends on Stage 2015,1,
0,,"Zurich Jazz Orchestra ""Sinatra""",1,
0,,VONBALLON,0,
0,alt-indie rock,Sleaford Mods & Bo Ningen,0,
0,,Bill Abel,0,
0,acoustic blues,Alvin Youngblood Hart,0,
0,garage punk blues,Chicken Diamond,0,
0,,kings Coconut,1,
0,deep soul house,Brawther,0,
0,,Peuch,0,
0,dark minimal techno,Mid Wooder,0,
1,,Charly,0,
0,,Rony KN,1,
0,,Festival Agapé 2015,1,
0,,Sakhi Homayun,1,
0,,Tresher,0,
1,,Gregor,0,
0,,Adriano Mirabile,0,
0,,Marco Repetto,0,
0,,Surpise International Artist!,1,
1,,stilbruch,0,
0,,Syndrôm,0,
0,,Fabian Binkert,0,
0,,Vonderfluh,0,
0,,Kettenkarussell,1,
0,,Leafar Legov,0,
0,irish rock,Dustin,0,
0,,PaniX,0,
1,,Pasa,0,
0,,Doppelpack,1,
0,,Sternenwanderer,1,
0,beatdown,Suckapunch,0,
0,,Metal Factory Festival,1,
0,,Pink Floyd the Wall,1,
0,,Nordportal Freitag,1,
1,,Gisbert zu Knyphausen & Kid Kopphausen Band,0,
0,,STANLEY IPKISS _ FastCore,1,
0,,The Thurston Moore Band & Kindness,1,
0,,ARTHUR RUSSELL'S INSTRUMENTALS directed by Peter Gordon,1,
0,,Benjamin Freeney,1,
0,funk metal,Mind Funk,0,
0,,Dom-K,1,
0,mande pop,Bonga,0,
0,,Noctem Cursis,1,
0,,Natalia Doco,0,
0,alternative rock,Preoccupations,0,
0,,BUNTY LOOPING,1,
0,,Obiwan,0,
1,,Vandal,0,
0,,M-Atom LP,1,
0,,Silas Goodman,0,
0,,"360° Fever présente ""Epluche ma peluche""",1,
0,,William Kicksnare,1,
0,,Oförfs,1,
0,deep disco house,Super Flu,0,
0,,Raw Operators,1,
0,,Dauwalder,0,
0,,Studer TM,1,
0,,Thomas Stieler,0,
0,,CLINCKER,0,
0,,Nagy,0,
0,,Pupkulies,0,
0,african gospel,Rebecca,0,
1,,ELAINE,0,
0,eurovision,Lozano,0,
0,,Riccardo de Cicco,1,
0,,Support by Haelg,1,
0,,Gerosa and Guests,1,
0,,Visuals by Aaawesome Colors,1,
0,,Minimal Night wi9th Louie Cut,1,
1,,Nicholas D. Rossi ,0,
0,,Morgan J,0,
0,progressive house,Jordan Suckley,0,
1,,The Wood Brothers,0,
0,,JoJo (Music),1,
0,,BLIKSEM,0,
0,,Leo Tardin Solo Piano,1,
0,deep euro house,Philip Bader,0,
0,,Die Schlagernacht des Jahres 2015,1,
0,,Die Schlagernacht des Jahres 2011,1,
0,,FiDOplaysZAPPA,0,
0,,Polnische Tanzgruppe,1,
0,,"Imany ""Acoustic Tour""/",1,
0,,Добраночь,1,
0,,Happy Monday  Special,1,
0,pop,Jack & Jack,0,
0,,Vino e jazz,1,
0,,Mediterraneo-Stefano Bollani solo,1,
0,,aldo giovanni e giacomo,0,
0,,Franz Treichler,0,
0,,Franz Treichler plays Dada,1,
0,,THANK U FOR SMOKING,1,
0,,"""La vérité"" de Florian Zeller",1,
1,,"""REVOLUTION""",0,
0,,LES HOMMES VIENNENT DE MARS,1,
0,,LES FEMMES DE VENUS 2,1,
0,,Prof. Lutz Jäncke,1,
0,,Eddie Condon Heritage Jazz Band,1,
0,,DIE STERNSTUNDE DES JOSEF BIEDER,1,
0,,Douze Hommes en Colère,1,
0,indie poptimism,Astrid S,0,
0,dance pop,Troye Sivan,0,
0,,Ingo Appelt,0,
0,,Troye Sivan zusatz,1,
0,,VIP PACKAGE Troye Sivan,1,
0,,Jeff Lynne's Electric Light Orchestra,1,
0,,Jeff Lynne's ELO,1,
0,,"A ""Naturstimmen""",1,
0,,Fresu/Galliano/Lundgren,1,
0,,Stephanie Nilles,1,
0,alt-indie rock,Teleman,0,
0,,Confusioni,1,
0,edm,Alex M.O.R.P.H.,0,
0,,The Come n'Go,1,
0,,Trash K-stor,1,
0,,Omer Kle,1,
0,post rock,Toundra,0,
0,,White Wine,0,
0,,Get Up,0,
0,,Get Into It,1,
0,,Get Involved,0,
0,,The Holy Groove Festival DJ's Party,1,
0,,Dancefloor Neuchâtel 2016,1,
1,,Open,0,
0,,Die Judenbank,1,
0,,Ordnung #2,1,
0,,Lueg Chilbi,1,
0,,Teiler Nation,1,
0,,Stoopid,0,
0,,Gato Preto,0,
0,,Nicola Cruz,0,
0,,Bravohits Timel,1,
0,,"Djeff, Striik, Sconta, Clyde, Mathematic",1,
0,,More Tba,1,
0,,Show-Dinner,1,
0,,Show-D,1,
0,,Anmeldung,1,
0,,Anmeldung ohne Transport,1,
1,,Registrazione,0,
0,,biglietto di andata e ritorno,1,
0,,Registrazione senza biglietto di viaggio,1,
0,,Inscription,0,
1,,aller,0,
0,corsican folk,Retour,0,
0,,aller en tra,1,
0,,retour en bus,1,
0,,Inscription sans billet de voyage,1,
0,psych gaze,Desert Mountain Tribe,0,
0,doom metal,Monolord,0,
0,,Europäisches Jugendchor Festival 2016,1,
0,andean,Pacha,0,
0,,Dani Fabrega,1,
0,,DJane Valea,1,
0,,Roma Klinger,1,
0,,Colas & Cage,0,
0,,Rafael Naves,1,
0,,The Art of Duo,1,
0,alternative country,Malcolm Holcombe,0,
0,austindie,Shakey Graves,0,
0,,Liv Summer,0,
0,,Kev Cue,1,
0,,Die Buben,0,
0,psychedelic doom,We Hunt Buffalo,0,
0,,Vengaboys @ 90s Forever,1,
0,,Desert Mounta,1,
0,,Presence,0,
0,,Quesadillas Jr.,1,
0,,Jackyt,1,
0,,Sascha Ruefer,1,
0,,Svenska NÃ¤tter #16,1,
0,,Die Magie der Nacht,1,
0,german punk,The Baboon Show,0,
0,swiss hip hop,Dezmond Dez,0,
1,,Gravez,0,
0,vapor twitch,PYRMDPLAZA,0,
0,deep indie r&b,Fwdslxsh,0,
0,abstract beats,TEK.LUN,0,
0,deep indie r&b,Drewsthatdude,0,
0,,Bahwee Suh,1,
0,,Kitsuné x HW&W European Tour,1,
0,,Silver Ticket,1,
1,,The Golden Ticket,0,
1,,Kev,0,
0,,Kristian Nairn Autogramm,1,
0,,Kristian Nairn Photosession,1,
0,,Führung Klangschmiede,1,
0,,Schnupperkurs 1,1,
0,,Schnupperkurs 2,1,
0,canadian metal,Despised Icon,0,
0,alternative emo,Four Year Strong,0,
1,,II,0,
0,,Sebastian Schnoy,1,
0,tribute,KISS-Tribute-Band,0,
0,,Pantha du Pr,1,
0,,Morning Dew,0,
0,,Late Night Venture,0,
0,,3 Jahre Liebe Zur Musik,1,
0,alternative emo,Iron Chic,0,
0,crossover thrash,SNFU,0,
0,,Cardiac,0,
0,,Black Shiva,0,
0,,David Enhco,0,
0,,LE WOOP,0,
0,,Iya Ko,0,
1,,araka,0,
0,,A$AP Nast,0,
0,,Hyperculte  Vernissage D'album,1,
0,,Kutski,0,
0,,Dirty Syndrome Festival 2016,1,
0,,Abo 2 jours,1,
0,,Tango,0,
0,,Darf ich bitten?,1,
0,,Gägäwärt,1,
0,,Alina Amuri,0,
0,alternative hip hop,Lords of the Underground,0,
0,,Drawing Circles,0,
0,,Morgen-Yoga,1,
0,,Mägie Schachtler,1,
0,,Tagesticket Freitag,1,
0,drum and bass,Ivy Lab,0,
0,darkstep,Audio,0,
0,garage rock,The BellRays,0,
0,classic garage rock,The Fleshtones,0,
0,,Palko!Muski,0,
0,,Cuban Night,1,
0,,Son Alarde,1,
1,,Taj Mahal,0,
0,,The Taj Mahal Trio,1,
0,kabarett,Paul Panzer,0,
0,,Travels & Trunks,0,
0,,Taj Mahal Trio,1,
0,,Freilichtspiel zum Jubiläum 800 Jahre Wil,1,
0,,III,0,
0,,Saint City Orchestra,1,
0,,The Burn,0,
0,,The Trouble Notes,0,
0,,DESERT MOUNTAIN TRIBES,1,
0,,Willy Marano,1,
0,big room,Holl & Rush,0,
0,,Eddie Ferrer,0,
0,,Steve Amber,0,
1,,Lefa,0,
0,,Pedro Junot,1,
0,,The Licks,0,
0,,Juliette Lewis,0,
0,,Tremplin Guitare En ScÃ¨ne,1,
0,,Dj Lish,1,
0,,Camilla Sparksss,0,
0,,Pr,0,
0,dark hardcore,Neophyte Records,0,
0,,Oklou,1,
0,deep new wave,Samedi,0,
0,,Wahlverwandtschaften,1,
0,,"EDELMAIS ""...e",1,
0,,Dest,0,
0,,Warwick Johnson 2016,1,
1,,Wanted's,0,
0,,Hena,0,
1,,Another Me,0,
0,,TAGESTICKET SAMSTAG,1,
0,,Schnupperkurs 3,1,
1,,The Kids,0,
0,,Jungbluth,0,
0,,Animal Instinct,0,
0,,The Strapones,0,
1,,Teen Agers,0,
0,,Resolutions,0,
0,,Ecstatic Vision,0,
0,,Nakaruga,0,
0,,HIGH HEELER,1,
0,,Der kle,1,
0,,All Aboard!,0,
0,,Zaubersee,1,
0,,Orlando Paladino,1,
1,,IV,0,
0,,Sonderkonzert Jugend-Sinfonieorchester NAK Schweiz und Nordrhein-Westfalen,1,
0,,Don Camillo,0,
0,,Peppone,0,
0,,"""New Piano-Sounds""",1,
0,,Bugge Wesselthoft,1,
0,,Dan Berglund Trio,1,
0,,Kombiticket Wesselthoft,1,
0,,Wolly,0,
0,,"Michael Wollny Trio ""Nachtfahrten""",1,
0,norwegian pop,Petter Carlsen,0,
0,,Arliss Nancy,0,
0,,Casablanca Band,1,
0,,TheseRadical Sheep,1,
0,italian indie pop,Paolo Benvegnù,0,
0,,Muttertagskonzert Klang-DNA,1,
0,,Cather,1,
0,,Muttertagskonzert Hartmanns Erzählungen,1,
0,,all because the lady loves,1,
0,garage pop,The Coathangers,0,
0,,Bounce,0,
0,,Zürcher Kantonal-Schw,1,
0,,Brunch Schiff ab Ste,1,
0,,Konzert für Familien,1,
0,,"B ""Naturstimmen""",1,
0,,Muttertags-Brunch,1,
0,,G. Ramanathan,1,
1,,Charlie Puth,0,
0,,Pelleas et Melisande,1,
0,,Gogo Pengu,1,
0,,"""Brasil Funk Night""",1,
1,,Pat Thomas,0,
0,,Kwashibu Area Band,0,
0,deep soft rock,Peter Friestedt,0,
0,movie tunes,Joseph Williams,0,
0,,CWF,0,
0,,Egersdörfer,1,
0,,Fast zu Fürth,1,
1,,Pelican,0,
0,balearic,Soul Clap,0,
0,,Muttertagsfahrt,1,
0,,Luzerner S,1,
0,,LES DISSONANCES,0,
0,avant-garde jazz,Charles Lloyd,0,
0,,Jason Moran Duo,1,
0,psychedelic doom,Electric Citizen,0,
0,,Rob van de Laar,0,
0,,Hans Zimmeron Tour,1,
0,soundtrack,Hans Zimmer,0,
0,,Tina Guo,0,
0,,Abendprogramm,1,
0,,KRIS DEFOORT,0,
0,,Matthieu Llodra Trio,1,
0,,Black River Delta,0,
0,,The Brubeck Brothers,1,
0,,Tomassenko,0,
0,,Capital Slam Season F,1,
0,death core,Wage War,0,
0,,Counting Days,0,
1,,Pamplona,0,
1,,grup,0,
0,,Dee Dee Bridgewater New Orleans Project,1,
0,,Irwin Mayfield,1,
0,,Max Küng,1,
1,,Gaetan,0,
0,alternative dance,Miike Snow,0,
0,,OPEN MIC COMEDIE MUSICALE,1,
0,,Markus Birdman,0,
0,,We Spoke #5,1,
0,,Christophe Meierhans,1,
0,,Suspended Ticket,1,
0,alternative roots rock,The Steepwater Band,0,
1,,Stand Up!,0,
0,,Zachov:kalker:baumon,1,
0,,Jon Roskilly,1,
0,,SALON TALK AM 11. MAI,1,
0,escape room,Tacocat,0,
1,,Muse,0,
0,,Ass-Dur,0,
0,,Strings-total,1,
0,,STR,0,
0,,"""Die Kommune""",1,
0,,IGNM Zentralschweiz,1,
0,,The Nat Turner Band,1,
0,,FM1 Drive-,1,
0,,Kinga Dula,1,
0,,Amoure,0,
0,,Meskaline,1,
0,,André le Magnifique,1,
0,chanson,Maurane,0,
0,,Abo 3 jours,1,
1,,Kesh,0,
0,acoustic pop,Tyler Hilton,0,
0,horror punk,The Creepshow,0,
0,acoustic pop,Kate Voegele,0,
0,,Anta Helena Recke,1,
0,,Julian Med,1,
0,sega,benjam,0,
0,,Festival Strings Lucerne Beethoven,1,
0,classical performance,Arabella Steinbacher,0,
0,,Festival Str,1,
0,,Wake Up,0,
0,,GWLT,0,
0,beatdown,Rise of the Northstar,0,
0,,Das Ende ist nah.,1,
0,,db freakalizer,1,
0,,DISTILLATOR,0,
0,,Danilo Perez Trio,1,
0,,The Umbilical Brothers,1,
0,,4-Tagesticket Do. 12.,1,
0,electronica,Barbara Morgenstern,0,
0,new tribe,Hang Massive,0,
0,,"""Festival-Finale"" Vijay Iyer",1,
0,contemporary jazz,Lars Danielsson,0,
0,,Cecil Norby,1,
0,,"""Festival-F",1,
0,,Eclecta,0,
0,,"Eclecta ""A Symmetry""",1,
0,deep german pop rock,Max Prosa,0,
1,,"""Private""",0,
0,,Paul Almqvist,1,
1,,Afrob,0,
1,,Ali & Lcone,0,
0,uk hip hop,Mystro,0,
0,boogaloo,Yuri Buenaventura,0,
0,french indie pop,KID WISE,0,
0,,Montagne! Trio,1,
0,,Montagne ! Trio,1,
0,,Country Concerts,1,
0,,The Simon and Garfunkel Story,1,
0,,Fabian Tharin Et Together On Stage,1,
0,,Tremplin Vernier Sur Rock,1,
0,,The Driver,0,
0,,Claudio Rugo 4tet,1,
0,,Rock O'Battoir Festival,1,
0,,Gradur  en showcase,1,
0,,"Barata, Sconta, Kev'One, Drimatik, Mathematic",1,
0,,Rezzett,0,
0,,Sendemast X Galv Of The 3 Moonz,1,
0,,Muther Manufak'tour 2016,1,
0,,THE GOON MAT AND LORD BENARDO,0,
0,,Juha Valkeapää,1,
0,hardstyle,Next Generation,0,
0,,Hillel Kogan,1,
0,,Smac Festival,1,
0,,Travelin Jack,0,
1,,Foxtrott,0,
0,,Dirk Sid Eno,0,
0,,Orlando,0,
0,,Siberian Meat Grinder,0,
0,shimmer pop,Conner Youngblood,0,
0,,Dávid Hodek,1,
0,deep jazz piano,Vadim Neselovskyi,0,
1,,VI,0,
0,,Rezital David Helfgott,1,
0,,Yellow Teeth,0,
0,,König Ubu,1,
1,,Xutos,0,
0,,MMG - Mystical Machine Gun,1,
0,,GOGOL 1ER EN CONCERT,1,
0,,Gogol1er,1,
0,french punk,Gogol Premier,0,
0,,Gogol Premier en concert,1,
1,,The Goon Mat,0,
0,,Lord Benardo,0,
0,,"""Noise Story""",1,
0,deep big room,Tom Staar,0,
0,,FESTIVAL ROCK IN GENEVE,1,
0,,Indielab,1,
0,,S.A.D.,0,
0,,Cypress Junkies,1,
0,,Anja Augner,1,
0,,Life 4 Hardcore,1,
0,,Lies Pauwels,1,
0,,Hetpaleis,1,
0,belgian indie,Great Mountain Fire,0,
1,,Nora,0,
0,,Billie Jean The Show,1,
1,,Alonzo,0,
0,,Malik Bentalha,1,
0,,Franck Gastambide,1,
1,,NISKA,0,
0,,URBAN DANCEFLOOR FESTIVAL 2016,1,
0,,Urban Dancefloor Edition 2016,1,
0,,Thirty,0,
0,bass trap,Virtual Riot,0,
0,,Whitsuntide Alumni Reunion,1,
0,,Terrazzza Sommer Open,1,
0,djent,VOLA,0,
0,,Dark Despair,1,
0,,Acheronian Scar,1,
0,,MASTERS OF SYMPHONIC METAL,1,
0,,Masters of Symphonic Metal Vol. 5,1,
0,,Masters of Symphonic Metal Vol.5,1,
1,,Gang,0,
1,,AIR RAID,0,
0,,"""Mysterion""",1,
0,gothic symphonic metal,End of the Dream,0,
0,,WaV,0,
0,anthem worship,Planetshakers,0,
0,hip hop,MAC MILLER,0,
0,,DJ Leo,0,
0,mande pop,Fodé Baro,0,
0,,Josey,0,
0,azontobeats,Kedjevara,0,
0,azontobeats,LADY Ponce,0,
0,,FESTIVAL MUSIQUE D'ICI,1,
1,,D'AILLEURS,0,
0,azontobeats,Zouglou Makers,0,
0,,Wtf-bijou,1,
0,bass trap,Wiwek,0,
0,,hellven,0,
0,,An occasion,1,
0,,Entartete Kunst,0,
0,,Moh! KouyatÃ©,1,
0,,Radio Bern1 Pf,1,
0,,MOH! Kouyate,0,
0,,Hip Hop Don't Stop! pres. DJ Abdel,1,
0,,XERKS MUSIC,1,
0,,VIII,0,
1,,IX,0,
0,,TAGESTICKET SONNTAG,1,
0,,Gang Tour #ZweiPunktNull 2016,1,
0,,Zürich CH,1,
1,,AL,0,
1,,Youyou,0,
1,,Pomo,0,
0,,SPR,0,
0,,Clive Nolan,0,
0,grunge,Terry Lee Hale,0,
0,discofox,Jürgen Drews,0,
1,,pf,0,
1,,Naomi,0,
1,,Her Handsome Devils,0,
0,,Mihigh,0,
1,,Cut & Shuffle,0,
0,,Studierende der HKB,1,
0,,Mirko Borscht,1,
0,,Bio-Cancer,0,
0,slam death metal,Pighead,0,
0,,Kombiticket Alexandra Bachzetsis/Kiriakos Hadjiioannou,1,
0,,2016,0,
0,,Güldür Güldür Show,1,
0,,Nadia Reid,0,
0,,La Fuite du Temps,1,
0,,Jazz By 5,1,
0,,Cécile McLor,1,
0,,Carfahrt Adele,1,
0,,Jacob Keith Watson,1,
0,j-punk,orgel,0,
0,dance pop,Adele,0,
0,,Adele European Tour,1,
0,,David Duchovny,0,
0,canadian indie,Andy Shauf,0,
0,,Monk Parker,0,
0,,The Low Lows,0,
0,,Helvetische Revolution,1,
0,entehno,Alkinoos Ioannidis,0,
0,,Band in Geneva,1,
0,,Hans Zimmer en concert,1,
0,,Lejma Rencontre Le Bourg #6,1,
0,electro dub,Panda Dub,0,
0,,K-sÃ¤nn Dub System,1,
0,,Giacobbo,0,
0,,Vier Bilder der Liebe,1,
0,,Daniel Hellmann,1,
0,,Julian Hetzel,1,
1,,Fatso,0,
0,indie anthem-folk,Jack Garratt,0,
0,,Dj Gerry,0,
0,indie anthem-folk,Martin Luke Brown,0,
0,,Javier Garcia,0,
0,,Eddie The Eagle,0,
0,post rock,Tides From Nebula,0,
0,,Colors Live ! Suivi De Dj Nevahdie,1,
0,,Profession : Animal de laboratoire,1,
1,,Money!,0,
0,,Acoustic Nights ,1,
1,,WIR,0,
0,post-screamo,"Our Hollow, Our Home",0,
0,,Bonnie Tyler UK,1,
0,experimental rock,The Ex,0,
0,,Volksmusig Express 2016,1,
0,kabarett,Lars Reichow,0,
0,,Taktlos.16,1,
0,deep melodic metalcore,Traces of You,0,
0,,Saloniki Express,1,
0,,Me. Man. Mach,1,
0,chamber psych,The Comet Is Coming,0,
0,,The Comet is Com,1,
0,,T.V. Smith,0,
0,french hip hop,X-Men,0,
0,,Inox Live Tv Smith,1,
0,fallen angel,Tears Of Martyr,0,
0,,Stephan Crump,0,
0,,Svalbard • Death Progcore Metal Band,1,
0,,Darlly Maia,0,
0,electro dub,Molecule,0,
0,,Taken By Storm,0,
0,,Crazy Concerts,1,
0,,Schlemmermahl,1,
0,,exkl. Getränke,1,
0,,NEW YORK GOSPEL EMOTIONS,1,
0,,Michaël Gregorio,0,
0,choral,Christina Pluhar,0,
0,,Musique sous toutes ses coutures,1,
1,,Doc Gynéco,0,
0,,Matt Mathews,0,
0,french hip hop,Shurik'n,0,
0,,Frank Needs Help,0,
0,,Dirndl Tage,1,
0,dark jazz,Wrekmeister Harmonies,0,
0,,Nouveau Cirque,1,
1,,Sweet&Power-Chor,0,
0,,Lond Malmborg,1,
0,adult standards,Albert Hammond,0,
0,,Duo Fischbach,1,
0,,Choreography of the Dead,1,
0,,Forks Vevey,1,
0,,Joe Mullins and The Radio Ramblers,0,
0,,One Of A Million PrÃ¤sentiert One Sentence Supervisor,1,
0,,Lord Kesseli An,1,
0,swiss hip hop,Tafs,0,
0,,Zurich Salutes AC/DC,1,
0,,Kickin Valentina,0,
0,,Rivercash,0,
0,,PROTOCOL III,1,
0,jazz fusion,Simon Phillips,0,
0,,Karaoke Night,1,
0,,Backwash,0,
0,,Nympherno,1,
0,,XII Gallon Overdose,0,
0,,Bounce ! Cie Arcosm,1,
0,,Zazou Haifa,1,
0,,Barbie Sailers,0,
0,,Blues Preachers,0,
0,,Leo Bud Welch,0,
0,,John Dear,0,
0,,Floyd Beaumont and the Arkadelphians,1,
0,,JOhnny Montreuil,0,
0,,Madrijazz,1,
0,,Reverend James Leg,1,
0,,DJ Moule,0,
0,,Soirée Concertos,1,
0,,Lack of Space,1,
1,,Emmanuel K.,0,
0,,La Nuit De HirdÃ¨ Podha,1,
0,,Maria Barry,1,
0,,Th-nikov,0,
0,,Woody Et 2/2,1,
0,,Mark Kelly  Vernissage De Son Nouvel Album,1,
0,,Hannah Faith,0,
0,,Charlotte de Witte,0,
0,,MWG,0,
0,,Änästhesie,1,
0,,RockaraokÃ© From Hell,1,
0,,WIE,0,
0,arab folk,Le Trio Joubran,0,
0,alternative ccm,Brian Doerksen,0,
0,,The SHIYR Poets,0,
0,,Miss Bern Wahl 2016,1,
0,,Boss-Art Championship,1,
0,,Bibi Blocksberg,1,
0,,Rachel Divà,0,
0,,Block Party BBQ,1,
0,,The Story 4 Fight Night,1,
0,,Die Schutzbefohlenen von Elfriede Jel,1,
0,,Prisca Gaffuri,1,
0,,Monroe Crossing,0,
0,,Jan Oliver 2016,1,
0,,Indiecator Tour 2016,1,
0,psychobilly,The Silver Shine,0,
0,,Nate57 Gauna,1,
1,,Tonhalle-Orchester Zürich,0,
0,,Luther Dickinson,0,
0,,Gran Galà Operistico per il 20° anniversario del Festival,1,
0,,Ticino Musica,1,
0,,Ascona Music Festival 2016,1,
0,,Il était une fois... autour de Dvoräk,1,
0,,Bourse Aux Disques,1,
1,,L.E.J.,0,
0,,Ta-Ta-Ta Taaa! Beethovens Fünfte,1,
0,,Die Pilze,0,
0,,Alphorn Experience,0,
0,,Motus,0,
1,,Hanjo,0,
0,,Serato Masterclass,1,
0,,Filet of Soul,0,
0,,Joe Mull,1,
0,bulgarian rock,Grafa,0,
0,,Shiyr Poets,0,
0,,Merel Quartett,1,
0,,Elina Duni Solo,1,
0,modern performance,Ensemble Phoenix Basel,0,
0,hungarian pop,Kispál és a Borz,0,
0,stoner rock,Pothead,0,
0,,Shame - The Band,1,
0,,K-Projekt Schlusskonzert,1,
0,,Jay Gandhi,0,
0,,His Wedding,1,
0,,Die Grüne Welle,0,
0,chamber psych,Eleanor Friedberger,0,
0,contemporary jazz,Jonathan Kreisberg,0,
0,country blues,Luke Winslow-King,0,
0,,Luke W,1,
0,opera,Il volo,0,
0,,Il Volo 2016,1,
0,bow pop,2 CELLOS,0,
0,,"Cory Henry ""The Revival""",1,
0,jazz fusion,Cory Henry,0,
0,,Wedgie,0,
0,garage pop,Terry Malts,0,
0,,klavierduo huber/thomet,0,
0,,Avishai Cohen Music,1,
0,,Jimmy Reiter,0,
0,celtic christmas,The Coronas,0,
0,,Roisin O,0,
0,,Female Trouble Band,0,
0,,Beizen Dienstag,1,
0,,Doppelvorstellung Exodus,1,
0,,Wir Schutzgebenden,1,
0,deep german pop rock,Die Prinzen,0,
0,,3 Cohens,1,
1,,Anat,0,
1,,Yuval,0,
0,,Festival Grevire,1,
0,,reaptile,1,
0,,Antonello Mess,1,
0,,Ghostside,1,
0,,Goobye Ivan,1,
0,,Goodbye Ivan,0,
0,,GablÃ©,0,
0,,Gablé,0,
0,,Grizzlee Train,0,
0,,Electric Harmony,1,
0,garage rock,The Heavy,0,
0,,Beizen Mittwoch,1,
0,,Forced Enterta,1,
0,indie singer-songwriter,Peter Doran,0,
0,,Tagesticket Mittwoch,1,
0,,"Marco Rima ""Made in Hellwitzia""",1,
0,,Marco Rima,0,
0,axe,Tatau,0,
0,canadian indie,Aidan Knight,0,
0,,Bad Neighbours 2,1,
0,,Marius Bär,0,
1,,Piero Pelu',0,
0,french indie pop,Mansfield.TYA,0,
0,,JP Manova,0,
0,,Montreux Moda 2016,1,
1,,Helmy More Funker's,0,
0,brooklyn indie,Porches,0,
0,,Cristall,0,
0,,Thierry Lang Trio,0,
1,,Mz,0,
0,,Helmy More Funker's Band,0,
0,,Svenska NÃ¤tter # 16,1,
0,,Das himmlische Leben,1,
0,,Gastspiele I,1,
0,,Sommerkonzert 2016,1,
1,,Chris Brown,0,
0,dwn trap,French Montana,0,
0,dance pop,August Alsina,0,
0,deep underground hip hop,Casey Veggies,0,
0,,Hoody Baby,1,
0,,Pandorasdiary,0,
0,,Konzert 1 «Eröffnungskonzert,1,
0,,Nitrogods,0,
1,,Fragments,0,
0,alternative country,steve gunn,0,
0,,Mr PC,1,
1,,Wolfman,0,
1,,Afterparty,0,
0,,"Sha's Feckel ""Feckel for Lovers""",1,
0,,sha's FECKEL,1,
0,,Petruschka,0,
0,,Capta,1,
0,,Train To Roots,0,
0,,!ndia N Chants!  Vocal-Bansuri-Tabla,1,
0,,BUJUMANNU,0,
0,deep space rock,Øresund Space Collective,0,
0,,Anouar Brahem Quartet,1,
0,,Tout Shakespeare en 80 m,1,
0,nu jazz,Poldoore,0,
0,,Concert Paukenmesse,1,
0,,Psaume 42,1,
1,,Naim Amor,0,
0,,Lokos Festival 2016,1,
0,,Charlie And The Soap Opera,0,
0,,Seth Gueko x Dyno 274,1,
0,,Emilie ZoÃ©,1,
0,,Young Man,0,
0,,PHNX,0,
0,,Papaya Fuzz,1,
0,,Francisco Nogal,1,
0,,Gastspiele II,1,
0,,Angie Ott,0,
0,,Quatre In Toulouse,0,
1,,Quatre,0,
0,,Panthera Records,1,
0,icelandic pop,Agent Fresco,0,
0,sega,christine Salem,0,
0,ccm,tobyMac,0,
0,,Vogue Dots,0,
0,anthem worship,for KING & COUNTRY,0,
0,belgian indie,The K.,0,
0,,Mario Barth,1,
0,,Lenz,0,
0,,Kenny Wesley,0,
0,,"Orama  ""Sxessis 2 epi 3""",1,
0,,Japan Music Night,1,
0,,Official Supporter,1,
0,,Concert Stabat Mater,1,
0,,Cantate St-Nicolas,1,
0,,Eight Is,1,
1,,DUB-4,0,
0,,Deep'a & Biri,0,
0,french indietronica,Victorine,0,
0,chanson,Michel Polnareff,0,
0,,Berner Tanzpreise,1,
1,,Faul & Wad,0,
0,deep tropical house,Nicolas Haelg,0,
